premise,hypothesis,trigger,trigger1,trigger2,presupposition,gold_label,UID,pairID,paradigmID,section
It might be James who hurt Stephen.,More than one person hurt Stephen.,modal,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1777c,93,presupposition_cleft_uniqueness
It might be James who hurt Stephen.,Exactly one person hurt Daniel.,modal,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1778n,93,presupposition_cleft_uniqueness
"If it is James who hurt Stephen, it's okay",Exactly one person hurt Stephen.,conditional,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1779e,93,presupposition_cleft_uniqueness
"If it is James who hurt Stephen, it's okay",More than one person hurt Stephen.,conditional,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1780c,93,presupposition_cleft_uniqueness
"If it is James who hurt Stephen, it's okay",Exactly one person hurt Daniel.,conditional,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1781n,93,presupposition_cleft_uniqueness
It isn't James who hurt Stephen.,It is James who hurt Stephen.,Not_In_Example,negated,unembedded,Not_In_Example,2,cleft_uniqueness,1782c,93,presupposition_cleft_uniqueness
Is it James who hurt Stephen?,It is James who hurt Stephen.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,cleft_uniqueness,1783n,93,presupposition_cleft_uniqueness
It might be James who hurt Stephen.,It is James who hurt Stephen.,Not_In_Example,modal,unembedded,Not_In_Example,1,cleft_uniqueness,1784n,93,presupposition_cleft_uniqueness
"If it is James who hurt Stephen, it's okay",It is James who hurt Stephen.,Not_In_Example,conditional,unembedded,Not_In_Example,1,cleft_uniqueness,1785n,93,presupposition_cleft_uniqueness
It is Karla who forces Sabrina to slump over.,Exactly one person forces Sabrina to slump over.,unembedded,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1786e,94,presupposition_cleft_uniqueness
It is Karla who forces Sabrina to slump over.,More than one person forces Sabrina to slump over.,unembedded,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1787c,94,presupposition_cleft_uniqueness
It is Karla who forces Sabrina to slump over.,Exactly one person forces these senators' mentors to break a window.,unembedded,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1788n,94,presupposition_cleft_uniqueness
It isn't Karla who forces Sabrina to slump over.,Exactly one person forces Sabrina to slump over.,negated,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1789e,94,presupposition_cleft_uniqueness
It isn't Karla who forces Sabrina to slump over.,More than one person forces Sabrina to slump over.,negated,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1790c,94,presupposition_cleft_uniqueness
It isn't Karla who forces Sabrina to slump over.,Exactly one person forces these senators' mentors to break a window.,negated,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1791n,94,presupposition_cleft_uniqueness
Is it Karla who forces Sabrina to slump over?,Exactly one person forces Sabrina to slump over.,interrogative,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1792e,94,presupposition_cleft_uniqueness
Is it Karla who forces Sabrina to slump over?,More than one person forces Sabrina to slump over.,interrogative,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1793c,94,presupposition_cleft_uniqueness
Is it Karla who forces Sabrina to slump over?,Exactly one person forces these senators' mentors to break a window.,interrogative,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1794n,94,presupposition_cleft_uniqueness
It might be Karla who forces Sabrina to slump over.,Exactly one person forces Sabrina to slump over.,modal,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1795e,94,presupposition_cleft_uniqueness
It might be Karla who forces Sabrina to slump over.,More than one person forces Sabrina to slump over.,modal,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1796c,94,presupposition_cleft_uniqueness
It might be Karla who forces Sabrina to slump over.,Exactly one person forces these senators' mentors to break a window.,modal,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1797n,94,presupposition_cleft_uniqueness
"If it is Karla who forces Sabrina to slump over, it's okay",Exactly one person forces Sabrina to slump over.,conditional,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1798e,94,presupposition_cleft_uniqueness
"If it is Karla who forces Sabrina to slump over, it's okay",More than one person forces Sabrina to slump over.,conditional,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1799c,94,presupposition_cleft_uniqueness
"If it is Karla who forces Sabrina to slump over, it's okay",Exactly one person forces these senators' mentors to break a window.,conditional,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1800n,94,presupposition_cleft_uniqueness
It isn't Karla who forces Sabrina to slump over.,It is Karla who forces Sabrina to slump over.,Not_In_Example,negated,unembedded,Not_In_Example,2,cleft_uniqueness,1801c,94,presupposition_cleft_uniqueness
Is it Karla who forces Sabrina to slump over?,It is Karla who forces Sabrina to slump over.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,cleft_uniqueness,1802n,94,presupposition_cleft_uniqueness
It might be Karla who forces Sabrina to slump over.,It is Karla who forces Sabrina to slump over.,Not_In_Example,modal,unembedded,Not_In_Example,1,cleft_uniqueness,1803n,94,presupposition_cleft_uniqueness
"If it is Karla who forces Sabrina to slump over, it's okay",It is Karla who forces Sabrina to slump over.,Not_In_Example,conditional,unembedded,Not_In_Example,1,cleft_uniqueness,1804n,94,presupposition_cleft_uniqueness
It is Richard who is seeming to see Steven.,Exactly one person is seeming to see Steven.,unembedded,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1805e,95,presupposition_cleft_uniqueness
It is Richard who is seeming to see Steven.,More than one person is seeming to see Steven.,unembedded,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1806c,95,presupposition_cleft_uniqueness
It is Richard who is seeming to see Steven.,Exactly one person was seeming to remember a lot of glaciers.,unembedded,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1807n,95,presupposition_cleft_uniqueness
It isn't Richard who is seeming to see Steven.,Exactly one person is seeming to see Steven.,negated,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1808e,95,presupposition_cleft_uniqueness
It isn't Richard who is seeming to see Steven.,More than one person is seeming to see Steven.,negated,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1809c,95,presupposition_cleft_uniqueness
It isn't Richard who is seeming to see Steven.,Exactly one person was seeming to remember a lot of glaciers.,negated,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1810n,95,presupposition_cleft_uniqueness
Is it Richard who is seeming to see Steven?,Exactly one person is seeming to see Steven.,interrogative,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1811e,95,presupposition_cleft_uniqueness
Is it Richard who is seeming to see Steven?,More than one person is seeming to see Steven.,interrogative,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1812c,95,presupposition_cleft_uniqueness
Is it Richard who is seeming to see Steven?,Exactly one person was seeming to remember a lot of glaciers.,interrogative,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1813n,95,presupposition_cleft_uniqueness
It might be Richard who is seeming to see Steven.,Exactly one person is seeming to see Steven.,modal,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1814e,95,presupposition_cleft_uniqueness
It might be Richard who is seeming to see Steven.,More than one person is seeming to see Steven.,modal,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1815c,95,presupposition_cleft_uniqueness
It might be Richard who is seeming to see Steven.,Exactly one person was seeming to remember a lot of glaciers.,modal,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1816n,95,presupposition_cleft_uniqueness
"If it is Richard who is seeming to see Steven, it's okay",Exactly one person is seeming to see Steven.,conditional,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1817e,95,presupposition_cleft_uniqueness
"If it is Richard who is seeming to see Steven, it's okay",More than one person is seeming to see Steven.,conditional,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1818c,95,presupposition_cleft_uniqueness
"If it is Richard who is seeming to see Steven, it's okay",Exactly one person was seeming to remember a lot of glaciers.,conditional,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1819n,95,presupposition_cleft_uniqueness
It isn't Richard who is seeming to see Steven.,It is Richard who is seeming to see Steven.,Not_In_Example,negated,unembedded,Not_In_Example,2,cleft_uniqueness,1820c,95,presupposition_cleft_uniqueness
Is it Richard who is seeming to see Steven?,It is Richard who is seeming to see Steven.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,cleft_uniqueness,1821n,95,presupposition_cleft_uniqueness
It might be Richard who is seeming to see Steven.,It is Richard who is seeming to see Steven.,Not_In_Example,modal,unembedded,Not_In_Example,1,cleft_uniqueness,1822n,95,presupposition_cleft_uniqueness
"If it is Richard who is seeming to see Steven, it's okay",It is Richard who is seeming to see Steven.,Not_In_Example,conditional,unembedded,Not_In_Example,1,cleft_uniqueness,1823n,95,presupposition_cleft_uniqueness
It is the pedestrian that climbs up those hills.,Exactly one person climbs up those hills.,unembedded,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1824e,96,presupposition_cleft_uniqueness
It is the pedestrian that climbs up those hills.,More than one person climbs up those hills.,unembedded,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1825c,96,presupposition_cleft_uniqueness
It is the pedestrian that climbs up those hills.,Exactly one person climbs up mountains.,unembedded,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1826n,96,presupposition_cleft_uniqueness
It isn't the pedestrian that climbs up those hills.,Exactly one person climbs up those hills.,negated,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1827e,96,presupposition_cleft_uniqueness
It isn't the pedestrian that climbs up those hills.,More than one person climbs up those hills.,negated,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1828c,96,presupposition_cleft_uniqueness
It isn't the pedestrian that climbs up those hills.,Exactly one person climbs up mountains.,negated,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1829n,96,presupposition_cleft_uniqueness
Is it the pedestrian that climbs up those hills?,Exactly one person climbs up those hills.,interrogative,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1830e,96,presupposition_cleft_uniqueness
Is it the pedestrian that climbs up those hills?,More than one person climbs up those hills.,interrogative,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1831c,96,presupposition_cleft_uniqueness
Is it the pedestrian that climbs up those hills?,Exactly one person climbs up mountains.,interrogative,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1832n,96,presupposition_cleft_uniqueness
It might be the pedestrian that climbs up those hills.,Exactly one person climbs up those hills.,modal,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1833e,96,presupposition_cleft_uniqueness
It might be the pedestrian that climbs up those hills.,More than one person climbs up those hills.,modal,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1834c,96,presupposition_cleft_uniqueness
It might be the pedestrian that climbs up those hills.,Exactly one person climbs up mountains.,modal,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1835n,96,presupposition_cleft_uniqueness
"If it is the pedestrian that climbs up those hills, it's okay",Exactly one person climbs up those hills.,conditional,Not_In_Example,Not_In_Example,positive,0,cleft_uniqueness,1836e,96,presupposition_cleft_uniqueness
"If it is the pedestrian that climbs up those hills, it's okay",More than one person climbs up those hills.,conditional,Not_In_Example,Not_In_Example,negated,2,cleft_uniqueness,1837c,96,presupposition_cleft_uniqueness
"If it is the pedestrian that climbs up those hills, it's okay",Exactly one person climbs up mountains.,conditional,Not_In_Example,Not_In_Example,neutral,1,cleft_uniqueness,1838n,96,presupposition_cleft_uniqueness
It isn't the pedestrian that climbs up those hills.,It is the pedestrian that climbs up those hills.,Not_In_Example,negated,unembedded,Not_In_Example,2,cleft_uniqueness,1839c,96,presupposition_cleft_uniqueness
Is it the pedestrian that climbs up those hills?,It is the pedestrian that climbs up those hills.,Not_In_Example,interrogative,unembedded,Not_In_Example,1,cleft_uniqueness,1840n,96,presupposition_cleft_uniqueness
